,Season,Age,Squad,Country,Comp,LgRank,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
0,2004-2005,27,"('Estoril', '/en/squads/00c41b75/2004-2005/c32/Estoril-Stats-Primeira-Liga')","('POR', '/en/country/POR/Portugal-Football')","('Primeira Liga', '/en/comps/32/2004-2005/2004-2005-Primeira-Liga-Stats')",17th,3.1,0,,1,,,0.32,,0.00,,0,0,"('Matches', '/en/players/cbcc6d7a/matchlogs/2004-2005/summary/Luis-Miguel-Figueiredo-Abadito-Match-Logs')"
