,Season,Age,Squad,Country,Comp,LgRank,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,G+A,G+A-PK,Matches
0,2001-2002,30,"('Santa Clara', '/en/squads/f5b64cb1/2001-2002/c32/Santa-Clara-Stats-Primeira-Liga')","('POR', '/en/country/POR/Portugal-Football')","('Primeira Liga', '/en/comps/32/2001-2002/2001-2002-Primeira-Liga-Stats')",14th,6,4,293,3.3,0.00,,0.00,0,,0,0,,,"('Matches', '/en/players/b5b3b01f/matchlogs/2001-2002/summary/Claudio-Abreu-Match-Logs')"
