,Season,Age,Squad,Country,Comp,LgRank,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,G+A,G+A-PK,Matches
0,2014-2015,26,"('Belenenses', '/en/squads/19dc476f/2014-2015/c32/Belenenses-Stats-Primeira-Liga')","('POR', '/en/country/POR/Portugal-Football')","('Primeira Liga', '/en/comps/32/2014-2015/2014-2015-Primeira-Liga-Stats')",6th,1,0,28,0.3,0.00,0.00,0.00,0,0,0,0,0.00,0.00,"('Matches', '/en/players/de2e1e72/matchlogs/2014-2015/summary/Adilson-Match-Logs')"
