,Season,Age,Squad,Country,Comp,LgRank,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,G+A,G+A-PK,Matches
0,2022-2023,16,"('Tottenham Hotspur U21', '/en/squads/411a29ac/2022-2023/c852/Tottenham-Hotspur-U21-Stats-Premier-League-2----Division-1')","('ENG', '/en/country/ENG/England-Football')","('PL2 — Div. 1', '/en/comps/852/Premier-League-2----Division-1-Stats')",14th,1,1,90,1.0,0.00,0.00,0.00,0,0,0,0,0.00,0.00,"('Matches', '/en/players/56628958/matchlogs/2022-2023/summary/George-Abbott-Match-Logs')"
